id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl,image_filename
2003,Floral Print Georgette Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22003436/2023/2/16/c85048f5-021d-41a7-8f03-537c401a87ff1676548609813CHARMGALBlackFloralPrintGeorgetteTop1.jpg",-,593.0,1799.0,4.3,32,67,CHARMGAL,https://www.myntra.com/tops/charmgal/charmgal-floral-print-georgette-top/22003436/buy,Floral_Print_Georgette_Top_2002.jpg
2004,Women Mid-Rise Track Pants,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22037678/2023/2/18/f45b13cc-d490-4c0a-9af0-5739d34453ae1676717494962FRENCHFLEXIOUSWomensPolyesterSolidSportsTrackpant1.jpg",-,580.0,1759.0,0.0,0,67,FRENCH FLEXIOUS,https://www.myntra.com/track-pants/french-flexious/french-flexious-women-mid-rise-track-pants/22037678/buy,Women_Mid-Rise_Track_Pants_2003.jpg
2005,Embellished Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22034982/2023/2/18/ec90b647-875e-47e2-99ac-4a7e1e9cc6da1676710362639NUEVOSDAMASWomenWhitePrintedT-shirt1.jpg",-,479.0,1999.0,0.0,0,76,NUEVOSDAMAS,https://www.myntra.com/tshirts/nuevosdamas/nuevosdamas-typography-printed-embellished-cotton-t-shirt/22034982/buy,Embellished_Cotton_T-shirt_2004.jpg
2006,Printed V-Neck Maxi Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22016480/2023/2/17/1bd39524-91b4-48c8-86c8-5891b0d4de161676625594450PURSHOTTAMWALAMaroonEthnicMotifsMaxiDress1.jpg",-,839.0,2999.0,0.0,0,72,PURSHOTTAM WALA,https://www.myntra.com/ethnic-dresses/purshottam-wala/purshottam-wala-ethnic-motifs-printed-v-neck-maxi-dress/22016480/buy,Printed_V-Neck_Maxi_Dress_2005.jpg
2007,Women 90s Boyfriend Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21984664/2023/2/15/5ae31623-2ac0-410e-8b89-536525b0558b167644591023890sBoyfriendJeans1.jpg",-,2159.0,2699.0,0.0,0,20,H&M,https://www.myntra.com/jeans/hm/hm-women-pure-cotton-90s-boyfriend-jeans/21984664/buy,Women_90s_Boyfriend_Jeans_2006.jpg
2008,Cuffed Sleeves Casual Shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22039098/2023/2/18/0b9c2e41-3e5f-4bf6-ab4f-60143c6d4c8a1676722050076HERENOWWomenGreyStandardCasualShirt1.jpg",-,599.0,1499.0,4.2,20,60,HERE&NOW,https://www.myntra.com/shirts/herenow/herenow-standard-spread-collar-cuffed-sleeves-casual-shirt/22039098/buy,Cuffed_Sleeves_Casual_Shirt_2007.jpg
2009,Women Cigarette Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21984636/2023/2/15/f521de09-d9f7-497d-8b52-f0ec1ca458a51676444882189Cigarettetrousers1.jpg",-,2199.0,2199.0,0.0,0,0,H&M,https://www.myntra.com/trousers/hm/hm-women-cigarette-trousers/21984636/buy,Women_Cigarette_Trousers_2008.jpg
2010,Women Slim Fit High-Rise Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22006880/2023/2/16/c030fd92-e3cb-4e68-99ff-43406b6c24a61676548008786NextOneWomenBlackSlimFitHigh-RiseEasyWashTrousers1.jpg",-,1199.0,2999.0,4.1,15,60,Next One,https://www.myntra.com/trousers/next-one/next-one-women-slim-fit-high-rise-stretchable-formal-trousers/22006880/buy,Women_Slim_Fit_High-Rise_Trousers_2009.jpg
2011,Georgette Ruffle Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22017488/2023/2/17/8814d437-ccbb-41f3-931f-7d778dc42e601676628902363ThePinkMoonWhiteGeorgetteTop1.jpg",-,1499.0,1999.0,0.0,0,25,The Pink Moon,https://www.myntra.com/tops/the-pink-moon/the-pink-moon-v-neck-georgette-ruffle-top/22017488/buy,Georgette_Ruffle_Top_2010.jpg
2012,Puff-Sleeved Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22005356/2023/2/16/12d76742-e016-441f-a959-78b699e375e81676554460724Puff-sleevedtop1.jpg",-,999.0,999.0,4.1,37,0,H&M,https://www.myntra.com/tops/hm/hm-puff-sleeved-top/22005356/buy,Puff-Sleeved_Top_2011.jpg
2013,Mandarin Collar A-Line Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22031428/2023/2/18/c7b07fa4-a2a6-497a-82bd-ed97af8dd7cd1676659726092IXIMPRESSIONBlackMandarinCollarTop1.jpg",-,879.0,1599.0,0.0,0,45,IX IMPRESSION,https://www.myntra.com/tops/ix-impression/ix-impression-pintuck-mandarin-collar-a-line-top/22031428/buy,Mandarin_Collar_A-Line_Top_2012.jpg
2014,Ethnic Motifs Embroidered Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22010142/2023/2/16/9bbbea96-c032-4d22-92bc-512b021fc2d81676562215284NEUDISBlackPrintTop1.jpg",-,599.0,1999.0,0.0,0,70,NEUDIS,https://www.myntra.com/tops/neudis/neudis-ethnic-motifs-embroidered-top/22010142/buy,Ethnic_Motifs_Embroidered_Top_2013.jpg
2015,Women Plus Size Shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20693534/2023/2/3/2127d970-1f34-452f-aa7d-3c0124709ae21675414249578-Sztori-Women-Magenta-Printed-Casual-Shirt-9991675414248943-1.jpg",-,879.0,1599.0,4.6,29,45,Sztori,https://www.myntra.com/shirts/sztori/sztori-women-plus-size-micro-ditsy-print-casual-shirt/20693534/buy,Women_Plus_Size_Shirt_2014.jpg
2016,Tie-Up Neck  Pure Cotton Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22008604/2023/2/16/bff50e85-324c-4431-a46f-8555a0a30a331676556965935SAAKAABurgundyTie-UpNeckTop1.jpg",-,779.0,1299.0,0.0,0,40,SAAKAA,https://www.myntra.com/tops/saakaa/saakaa-tie-up-neck-pure-cotton-empire-top/22008604/buy,Tie-Up_Neck__Pure_Cotton_Top_2015.jpg
2017,Printed Extended Sleeves Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22033816/2023/2/18/b8319c1d-f3b8-4a49-aa30-81e1e801071b1676703765040RuhaansPinkFloralPrintTop1.jpg",-,764.0,1699.0,0.0,0,55,Ruhaans,https://www.myntra.com/tops/ruhaans/ruhaans-floral-printed-extended-sleeves-top/22033816/buy,Printed_Extended_Sleeves_Top_2016.jpg
2018,Women Straight Fit High-Rise Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22020758/2023/2/17/378a7371-f019-4627-b447-64accfed139e1676634418715BROADSTARWomenBlackClassicStraightFitHigh-RiseEasyWashTrouse1.jpg",-,1199.0,2999.0,3.3,3,60,BROADSTAR,https://www.myntra.com/trousers/broadstar/broadstar-women-classic-bootcut-straight-fit-high-rise-easy-wash-trousers/22020758/buy,Women_Straight_Fit_High-Rise_Trousers_2017.jpg
2019,Women Cotton Poplin Shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21984460/2023/2/15/efc36333-84d1-4d0a-b0a6-db48b18a86991676451019358Cottonpoplinshirt1.jpg",-,1039.0,1299.0,3.7,15,20,H&M,https://www.myntra.com/shirts/hm/hm-women-cotton-poplin-shirt/21984460/buy,Women_Cotton_Poplin_Shirt_2018.jpg
2020,Women Loose Fit High-Rise Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22020752/2023/2/17/1ae0287d-6563-45fe-9f2f-621fc78bbc931676630711504BROADSTARWomenBlackClassicLooseFitHigh-RiseEasyWashTrousers1.jpg",-,1199.0,2999.0,5.0,2,60,BROADSTAR,https://www.myntra.com/trousers/broadstar/broadstar-women-classic-loose-fit-bootcut-high-rise-easy-wash-trousers/22020752/buy,Women_Loose_Fit_High-Rise_Trousers_2019.jpg
2021,Women Pleated Parallel Trouser,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21998808/2023/2/16/fe06a9aa-7268-401d-b15d-f3a76fe0bfcb1676526349387BROADSTARWomenBlackRelaxedLooseFitHigh-RiseEasyWashPleatedTr1.jpg",-,1199.0,2999.0,0.0,0,60,BROADSTAR,https://www.myntra.com/trousers/broadstar/broadstar-women-relaxed-loose-fit-high-rise-easy-wash-pleated-parallel-trouser/21998808/buy,Women_Pleated_Parallel_Trouser_2020.jpg
2022,Tie And Dye Longline Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22033838/2023/2/18/3c4d2686-4972-4f20-838c-596d32c257d71676704031138RuhaansWhiteOmbreLonglineTop1.jpg",-,699.0,1399.0,0.0,0,50,Ruhaans,https://www.myntra.com/tops/ruhaans/ruhaans-boat-neck-tie-and-dye-longline-top/22033838/buy,Tie_And_Dye_Longline_Top_2021.jpg
2023,Women Loose Fit Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22041328/2023/3/31/790a7958-2102-4cf4-ab60-8155608e2ed41680253542183ONLYWomenConversationalPrintedLooseFitHigh-RiseTrousers1.jpg",-,2999.0,2999.0,0.0,0,0,ONLY,https://www.myntra.com/trousers/only/only-women-conversational-printed-loose-fit-high-rise-trousers/22041328/buy,Women_Loose_Fit_Trousers_2022.jpg
2024,Embroidered Tie-Up Neck Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22008614/2023/2/16/bafb0e75-c62a-446b-b395-e1a472a908261676556953594SAAKAABlackTie-UpNeckTop1.jpg",-,779.0,1299.0,4.0,5,40,SAAKAA,https://www.myntra.com/tops/saakaa/saakaa-embroidered-tie-up-neck-top/22008614/buy,Embroidered_Tie-Up_Neck_Top_2023.jpg
2025,Floral Printed Longline Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22033812/2023/2/18/71ff73da-c786-43f2-bd7a-6b62344b1eea1676703765329RuhaansRedFloralPrintCrepeTop1.jpg",-,494.0,1099.0,0.0,0,55,Ruhaans,https://www.myntra.com/tops/ruhaans/ruhaans-boat-neck-floral-printed-longline-top/22033812/buy,Floral_Printed_Longline_Top_2024.jpg
2026,Printed Cotton Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21970008/2023/2/14/58b0a91f-3365-4bef-bc1d-7cfe40ce9f021676372508184Tops1.jpg",-,499.0,499.0,0.0,0,0,R&B,https://www.myntra.com/tops/rb/rb-round-neck-typographic-printed-cotton-top/21970008/buy,Printed_Cotton_Top_2025.jpg
2027,Women Bootcut High Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21984654/2023/2/15/6cee341f-92a4-4635-89f1-e3527ef85d371676445281478BootcutHighJeans1.jpg",-,1599.0,1999.0,4.8,24,20,H&M,https://www.myntra.com/jeans/hm/hm-women-bootcut-high-jeans/21984654/buy,Women_Bootcut_High_Jeans_2026.jpg
2028,Women Cotton Mid Rise Capris,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22025676/2023/2/17/d930b95b-26de-45eb-b57f-5c592c61458c1676649557348DIAZWomenBlueCapris1.jpg",-,399.0,999.0,0.0,0,60,DIAZ,https://www.myntra.com/capris/diaz/diaz-women-cotton-mid-rise-capris/22025676/buy,Women_Cotton_Mid_Rise_Capris_2027.jpg
2029,Women Canvas Cargo Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21984626/2023/2/15/01254d41-77b2-4d0a-9975-b75f2490d6171676445926460Canvascargotrousers1.jpg",-,1199.0,1499.0,4.2,51,20,H&M,https://www.myntra.com/trousers/hm/hm-women-canvas-cargo-trousers/21984626/buy,Women_Canvas_Cargo_Trousers_2028.jpg
2030,Women Parallel Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21998786/2023/2/16/3c20f20e-dbbf-4e53-9bde-97f9be9cc2a31676522986438BROADSTARWomenBlackRelaxedLooseFitHigh-RiseEasyWashTrousers1.jpg",-,1199.0,2999.0,0.0,0,60,BROADSTAR,https://www.myntra.com/trousers/broadstar/broadstar-women-relaxed-loose-fit-high-rise-easy-wash-stretchable-parallel-trousers/21998786/buy,Women_Parallel_Trousers_2029.jpg
2031,V-Neck Floral Georgette Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22015158/2023/2/17/db8a4e5d-e86b-45dd-8e95-aff4a76840b11676617579895CHARMGALNavyBlueFloralGeorgetteDrop-WaistDress1.jpg",-,1229.0,2999.0,0.0,0,59,CHARMGAL,https://www.myntra.com/dresses/charmgal/charmgal-v-neck-floral-georgette-dress/22015158/buy,V-Neck_Floral_Georgette_Dress_2030.jpg
2032,Women Full Sequined Sleeves,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21907858/2023/2/9/4624d148-d105-4235-a3e7-67a48612dcca1675957826652Shrug1.jpg",-,2205.0,2450.0,0.0,0,10,Heart Up My Sleeves,https://www.myntra.com/shrug/heart-up-my-sleeves/heart-up-my-sleeves-women-cotton-full-sequined-sleeves/21907858/buy,Women_Full_Sequined_Sleeves_2031.jpg
2033,Slim Fit Formal Shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22000412/2023/2/16/1508f7df-efb4-4008-bd50-f4a7bf2a3a001676546590935DlanxaWomenPinkSlimFitFormalShirt1.jpg",-,779.0,1199.0,0.0,0,35,Dlanxa,https://www.myntra.com/shirts/dlanxa/dlanxa-slim-fit-cuffed-sleeves-formal-shirt/22000412/buy,Slim_Fit_Formal_Shirt_2032.jpg
2034,Floral Print Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22017480/2023/2/17/a511c5c9-5f66-4396-862d-ccbfb98e35e71676628838537ThePinkMoonOrangeFloralPrintTop1.jpg",-,1999.0,1999.0,0.0,0,0,The Pink Moon,https://www.myntra.com/tops/the-pink-moon/the-pink-moon-floral-printed-top/22017480/buy,Floral_Print_Top_2033.jpg
2035,Plus Size Velvet Crop Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20384830/2023/2/7/f7104650-8019-43db-a20d-13d9a8ddef171675753433317-Sztori-Women-Tops-4211675753432825-4.jpg",-,1499.0,1499.0,3.7,9,0,Sztori,https://www.myntra.com/tops/sztori/sztori-plus-size-velvet-crop-top/20384830/buy,Plus_Size_Velvet_Crop_Top_2034.jpg
2036,Women Loose Parallel Trousers,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21998820/2023/2/16/f22f5fde-c253-43eb-99cc-2440a951c6241676523278447BROADSTARWomenBlackRelaxedLooseFitHigh-RiseEasyWashTrousers1.jpg",-,1199.0,2999.0,4.2,5,60,BROADSTAR,https://www.myntra.com/trousers/broadstar/broadstar-women-relaxed-loose-fit-high-rise-formal-trousers/21998820/buy,Women_Loose_Parallel_Trousers_2035.jpg
2037,Women Boyfriend Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21285976/2023/2/17/5e094626-053a-4dc0-af97-7cfe4fb398281676616513884-Mast--Harbour-Women-Jeans-5401676616513219-2.jpg",-,1099.0,2199.0,4.3,71,50,Mast & Harbour,https://www.myntra.com/jeans/mast--harbour/mast--harbour-women-boyfriend-fit-mid-rise-stretchable-jeans/21285976/buy,Women_Boyfriend_Fit_Jeans_2036.jpg
2038,Floral Print Mandarin Collar Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22031424/2023/2/18/38866f56-c929-4a0a-b4d3-d473003ceaf11676659729907IXIMPRESSIONRedFloralPrintMandarinCollarTop1.jpg",-,799.0,1599.0,0.0,0,50,IX IMPRESSION,https://www.myntra.com/tops/ix-impression/ix-impression-floral-printed-pintuck-mandarin-collar-top/22031424/buy,Floral_Print_Mandarin_Collar_Top_2037.jpg
2039,Embroidered A-Line Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22010136/2023/2/16/4004d6c4-cc4d-4744-b1ec-96c5ce22ecc51676562212898NEUDISNavyBlueEmbellishedTop1.jpg",-,599.0,1999.0,0.0,0,70,NEUDIS,https://www.myntra.com/tops/neudis/neudis-embroidered-mirror-work-a-line-top/22010136/buy,Embroidered_A-Line_Top_2038.jpg
2040,Vertical Striped Longline Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22033808/2023/2/18/3ae90f58-cb6f-4ac2-9b2c-0850c2dd0bdc1676703838160RuhaansNavyBlueStripedCrepeTop1.jpg",-,528.0,1259.0,0.0,0,58,Ruhaans,https://www.myntra.com/tops/ruhaans/ruhaans-boat-neck-vertical-striped-longline-top/22033808/buy,Vertical_Striped_Longline_Top_2039.jpg
2041,Printed Cotton T-shirt,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22018804/2023/2/17/c0cb26f0-5052-4dc1-9525-9191a85629a71676635332502Tshirts1.jpg",-,599.0,999.0,4.0,4,40,DeFacto,https://www.myntra.com/tshirts/defacto/defacto-abstract-printed-cotton-t-shirt/22018804/buy,Printed_Cotton_T-shirt_2040.jpg
2042,Self Design Ruffled Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21947518/2023/2/11/2815c66a-056c-4a0e-8feb-fc02c1e459831676135636428ATUNBurgundyFloralPrintRufflesLaceTop1.jpg",-,899.0,4499.0,3.1,8,80,A.T.U.N.,https://www.myntra.com/tops/atun/atun-self-design-ruffled-top-with-lace-detail/21947518/buy,Self_Design_Ruffled_Top_2041.jpg
2043,Embroidered Net Midi Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21908186/2023/2/9/978c5ff6-d659-4b85-a017-4c7d047331be1675956920217FIMSBlackNetMidiDress1.jpg",-,899.0,3599.0,0.0,0,75,FIMS,https://www.myntra.com/dresses/fims/fims-floral-embroidered-net-midi-dress/21908186/buy,Embroidered_Net_Midi_Dress_2042.jpg
2044,Plus Size Gym Tights,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21922176/2023/2/10/8701f5b6-b7fd-4b26-826e-591d429b6f811676025556099BlackSolidTightsWith3Cuts1.jpg",-,1499.0,1999.0,0.0,0,25,The Pink Moon,https://www.myntra.com/tights/the-pink-moon/the-pink-moon-plus-size-slim-fit-ankle-length-gym-tights/21922176/buy,Plus_Size_Gym_Tights_2043.jpg
2045,Women Straight Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21185432/2023/2/10/3da0555d-cf2e-4251-a843-187f960258601676018468135-Moda-Rapido-Women-Jeans-1711676018467455-1.jpg",-,1209.0,2199.0,4.3,25,45,Moda Rapido,https://www.myntra.com/jeans/moda-rapido/moda-rapido-women-straight-fit-high-rise-acid-wash-stretchable-jeans/21185432/buy,Women_Straight_Fit_Jeans_2044.jpg
2046,Tiered V-Neck Maxi Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21949330/2023/2/13/f74b1374-5676-42b1-8a98-a42cbe3c3d991676256468013StyliRedMaxiDress1.jpg",-,1189.0,1399.0,0.0,0,15,Styli,https://www.myntra.com/dresses/styli/styli-tiered-v-neck-maxi-dress/21949330/buy,Tiered_V-Neck_Maxi_Dress_2045.jpg
2047,Velvet Sheath Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21882414/2023/2/9/40355a03-93e6-4c54-8c1c-c4180ac46ae81675925564099MayraRedSheathDress1.jpg",-,1995.0,1995.0,0.0,0,0,Mayra,https://www.myntra.com/dresses/mayra/mayra-embellished-detail-velvet-sheath-dress/21882414/buy,Velvet_Sheath_Dress_2046.jpg
2048,Shirt Collar Blazer Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21979848/2023/2/14/825b308c-6299-4fbc-bdd9-bf919d6987401676395299496ATUNWomensBlazerDress1.jpg",-,1199.0,7999.0,0.0,0,85,A.T.U.N.,https://www.myntra.com/dresses/atun/atun-shirt-collar-blazer-dress/21979848/buy,Shirt_Collar_Blazer_Dress_2047.jpg
2049,Printed Wrap Top,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21955050/2023/2/13/a272e0d4-c199-4292-aed1-742e3a0cb0731676286081865KazoGreenPrintWrapTop1.jpg",-,2116.0,2490.0,0.0,0,15,Kazo,https://www.myntra.com/tops/kazo/kazo-shirt-collar-printed-wrap-top/21955050/buy,Printed_Wrap_Top_2048.jpg
2050,Printed Halter Neck Dress,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21931710/2023/2/10/5504ccd6-ac1c-42b7-a1a6-effcc47e67cf1676037044296250DESIGNSPeach-ColouredEmbellishedHalterNeckJacquardMaxiDre1.jpg",-,1879.0,3999.0,4.8,5,53,250 DESIGNS,https://www.myntra.com/dresses/250-designs/250-designs-ethnic-motif-printed-halter-neck-jacquard-wrap-dress/21931710/buy,Printed_Halter_Neck_Dress_2049.jpg
2051,Women Aviator Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22848290/2023/4/21/43675565-4e7a-4e91-976f-a5648d2b05551682073800724Sunglasses1.jpg",-,1990.0,1990.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--aviator-sunglasses-with-uv-protected-lens-irs1187c3sg/22848290/buy,Women_Aviator_Sunglasses_2050.jpg
2053,Women Square Sunglasses with UV Protected Lens,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22831282/2023/4/20/57b4f4b6-6c97-488e-a555-b1e5ddb84d0b1681981104065Sunglasses1.jpg",-,1870.0,1870.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--square-sunglasses-with-uv-protected-lens-irs1140c3sg/22831282/buy,Women_Square_Sunglasses_with_UV_Protected_Lens_2052.jpg
2057,Shield Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22881564/2023/4/25/671efa4d-a2b0-4068-bd48-7f3766d8ebad1682368703189MAGNEQRectangularShapedUvProtectedYellowSportsSunglassesMG911.jpg",-,1625.0,2500.0,0.0,0,35,MAGNEQ,https://www.myntra.com/sunglasses/magneq/magneq-lens--shield-sunglasses-with-polarised--uv-protected-lens-mg-9181s-c4-hz-7020/22881564/buy,Shield_Sunglasses_2056.jpg
2058,Women Square Sunglasses with UV Protected Lens,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22831224/2023/4/20/f5beb292-def9-450f-ac1e-38f8fc84ee7d1681980404226Sunglasses1.jpg",-,1690.0,1690.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--square-sunglasses-with-uv-protected-lens-irs1117c2sg/22831224/buy,Women_Square_Sunglasses_with_UV_Protected_Lens_2057.jpg
2059,Women Sustainable Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22671732/2023/4/14/04ebea43-d37e-43ff-9c95-b13e43cf96281681468183850MANGOWomenSustainableCateyeSunglassesTrousersMangoKidsBoysTr1.jpg",-,1990.0,1990.0,0.0,0,0,MANGO,https://www.myntra.com/sunglasses/mango/mango-women-sustainable-oval-sunglasses-with-uv-protected-lens-47015919/22671732/buy,Women_Sustainable_Sunglasses_2058.jpg
2062,Women Square Sunglasses with UV Protected Lens,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22831296/2023/4/20/3143f9cc-e335-49e8-be94-b7fbc470e96c1681981085892Sunglasses1.jpg",-,1870.0,1870.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--square-sunglasses-with-uv-protected-lens-irs1147c2sg/22831296/buy,Women_Square_Sunglasses_with_UV_Protected_Lens_2061.jpg
2064,Women Square Sunglasses with UV Protected Lens,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22831890/2023/4/20/bff19ed9-8e50-45c1-b14b-4ea6b68f4ae91681981099009Sunglasses1.jpg",-,1870.0,1870.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--square-sunglasses-with-uv-protected-lens-irs1143c1sg/22831890/buy,Women_Square_Sunglasses_with_UV_Protected_Lens_2063.jpg
2065,Full Rim Square Sunglasses,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22814596/2023/4/19/25bc3aba-a091-4dfe-b152-4fbe646ab6bd1681856570164Sunglasses1.jpg",-,2975.0,4250.0,0.0,0,30,GIORDANO,https://www.myntra.com/sunglasses/giordano/giordano-full-rim-square-sunglasses-with-uv-protected-lens-ga90301c02/22814596/buy,Full_Rim_Square_Sunglasses_2064.jpg
2066,Women Cateye Sunglasses with UV Protected Lens,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22831214/2023/4/20/c19cb1c1-3794-4594-a062-3daa80a0e0841681980398682Sunglasses1.jpg",-,1870.0,1870.0,0.0,0,0,IRUS by IDEE,https://www.myntra.com/sunglasses/irus-by-idee/irus-by-idee-women-lens--cateye-sunglasses-with-uv-protected-lens-irs1118c1sg/22831214/buy,Women_Cateye_Sunglasses_with_UV_Protected_Lens_2065.jpg
